id,name,description,external_url,Background,Background_Item,Body,Clothes,Head,Eyes,Mouth,Nose,Hair,Face_Accessory,Ear,Head_Accessory,Hand_Item,Favorite_Things,Doji,Buddy,Personality
190,METAKOZO Bybit#158,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeC,Hoodie_Cyber_Black,TypeC,Wink_Orange,Funny,TypeC,Asymmetry_TypeC_Circuit_Orange,None,TypeC,Hood_Cyber_Cat_Black,None,None,None,None,None
191,METAKOZO Bybit#160,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Black,None,TypeA,T-Shirt_BybitNFT_Black,TypeA,No,Laugh,TypeA,Berry_Short_Orange,VR_Goggles_Cyber_Linegraph,TypeA,Headband_Cyber_Cat_White,None,None,None,None,None
192,METAKOZO Bybit#162,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Black,None,TypeC,Jacket_Cyber_Orangebelt_Black,TypeC,Normal,Stunned,TypeC,Bundle_Orage,None,TypeC,Coin_Tower_Silver,None,None,None,None,None
193,METAKOZO Bybit#163,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_White,None,TypeB,T-Shirt_BybitNFT_Orange,TypeB,Doubt,SmallSmile,TypeB,Asymmetry_TypeD_Black,None,TypeB,Headband_Cyber_Cat_Orange,None,None,None,None,None
194,METAKOZO Bybit#164,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Black,None,TypeC,Hoodie_Cyber_Orange,TypeC,Normal,Normal,TypeC,Berry_Short_Orange,None,TypeC,Hood_Cyber_Cat_Orange,None,None,None,None,None
195,METAKOZO Bybit#167,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeC,Hoodie_Cyber_Black,TypeC,Serious,Laugh,TypeC,Round_Bangs_Orange_Black,None,TypeC,Hood_Cyber_Cat_Black,None,None,None,None,None
196,METAKOZO Bybit#168,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeC,Down_Vest_Cyber_Black,TypeC,Serious,Drool,TypeC,TwoBlock_Wave_Orangeline,None,TypeC,Cap_BybitNFT_Orange,None,None,None,Chick_Gold,None
197,METAKOZO Bybit#169,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Black,None,TypeA,Vest_Cyber_Orange,TypeA,No,Smile,TypeA,Round_Orange,VR_Goggles_Cyber_BybitNFT,TypeA,Hood_Cyber_Cat_Orange,None,None,None,None,None
198,METAKOZO Bybit#170,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Black,None,TypeC,T-Shirt_BybitNFT_Black,TypeC,Swoon,Tongue,TypeC,Round_Bangs_Orange_Black,None,TypeC,Headband_Cyber_Cat_Orange,None,None,None,None,None
199,METAKOZO Bybit#171,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_White,None,TypeB,Jacket_Short_Hexagon_Black,TypeB,Bitcoin,Drool,TypeB,Center_Parting_Orage,None,TypeB,None,None,None,None,None,None
200,METAKOZO Bybit#173,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeB,Suit_Powered_Black,TypeB,Cartoon_Black,Tongue,TypeB,Asymmetry_TypeD_Black,None,TypeB,None,None,Robot_Chart,None,None,None
201,METAKOZO Bybit#174,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Bybit_Black,None,TypeA,Coat_Cyber_Hoodie_Orange,TypeA,Cartoon_Black,Laugh,TypeA,Rough_Short_White,None,TypeA,Headband_Cyber_Cat_White,None,None,None,None,None
202,METAKOZO Bybit#176,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Black,None,TypeA,Coat_Cyber_Hoodie_Orange,TypeA,Angry,Smile,TypeA,Asymmetry_TypeA_White,None,TypeA,Coin_Tower_Silver,None,None,None,None,None
203,METAKOZO Bybit#177,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeB,Tracksuit_BybitNFT_TypeB_Orange,TypeB,Normal,Chuckle,TypeB,Asymmetry_TypeC_Cyber_Orange,None,TypeB,Cap_BybitNFT_Orange,None,None,None,Chibi_Alien_Slime_Gold,None
204,METAKOZO Bybit#180,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Black,None,TypeA,MA-1_BTC_Black,TypeA,No,Smile,TypeA,Asymmetry_TypeD_Orange,VR_Goggles_Cyber_Linegraph,TypeA,Cap_BybitNFT_Black,None,None,None,Piggy_Bank_Gold,None
205,METAKOZO Bybit#181,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Vortex_Neon_Orange,None,TypeC,Down_Vest_Cyber_Orange,TypeC,Star_Orange,Tongue,TypeC,TwoBlock_Wave_Orangeline_Black,None,TypeC,Hood_Cyber_Cat_Orange,None,Robot_Chart,None,None,None
206,METAKOZO Bybit#182,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Vortex_Neon_Orange,None,TypeA,Down_Vest_Cyber_Black,TypeA,Wink_Orange,Tongue,TypeA,Rough_Short_White,None,TypeA,Cap_BybitNFT_Orange,None,None,None,None,None
207,METAKOZO Bybit#183,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Orange,None,TypeA,Suit_Powered_White,TypeA,No,Normal,TypeA,Rough_Short_White,VR_Goggles_Cyber_Linegraph,TypeA,Headband_Cyber_Cat_Orange,TabletPC_Chart,None,None,None,None
208,METAKOZO Bybit#184,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Black,None,TypeA,Tracksuit_BybitNFT_TypeA_White,TypeA,Bitcoin,Drool,TypeA,Asymmetry_TypeF_Orange,None,TypeA,Cap_BybitNFT_Black,None,None,None,Chibi_Alien_Slime_Gold,None
209,METAKOZO Bybit#185,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeC,Hoodie_Cyber_Black,TypeC,Star_Orange,Normal,TypeC,Berry_Short_Orange,None,TypeC,None,None,None,None,None,None
210,METAKOZO Bybit#186,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeC,Shirt_BybitNFT_White,TypeC,No,Tongue,TypeC,TwoBlock_Wave_Orangeline_Black,VR_Goggles_Cyber_BybitNFT,TypeC,Headband_Cyber_Cat_White,None,None,None,None,None
211,METAKOZO Bybit#187,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Orange,None,TypeA,Coat_Cyber_Hoodie_Orange,TypeA,Angry,Drool,TypeA,Bundle_White,None,TypeA,None,None,None,None,None,None
212,METAKOZO Bybit#188,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Black,None,TypeB,T-Shirt_BybitNFT_White,TypeB,Serious,Funny,TypeB,Round_Orange,None,TypeB,Cap_BybitNFT_Black,None,None,None,None,None
213,METAKOZO Bybit#189,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Orange,None,TypeA,T-Shirt_BybitNFT_White,TypeA,Fire_Orange,Funny,TypeA,TwoBlock_Wave_Orangeline,None,TypeA,Coin_Tower_Gold,None,None,None,None,None
214,METAKOZO Bybit#190,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Orange,None,TypeB,MA-1_BTC_Black,TypeB,Swirl_Orange,Tongue,TypeB,Rough_Short_White,None,TypeB,None,None,None,None,None,None
215,METAKOZO Bybit#191,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Black,None,TypeC,Tracksuit_BybitNFT_TypeB_Orange,TypeC,Normal,SmallSmile,TypeC,Asymmetry_TypeD_Black,None,TypeC,Headband_Cyber_Cat_Orange,None,None,None,None,None
216,METAKOZO Bybit#192,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeC,Suit_Powered_Black,TypeC,Angry,Funny,TypeC,Asymmetry_TypeA_White,None,TypeC,Coin_Tower_Silver,Smartphone_White,None,None,None,None
217,METAKOZO Bybit#193,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Moon_Neon_Orange,None,TypeB,Down_Vest_Cyber_Black,TypeB,Angry,Laugh,TypeB,Round_Bangs_Cut_Black,None,TypeB,Headband_Cyber_Cat_White,None,None,None,None,None
218,METAKOZO Bybit#194,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Lightgray,None,TypeB,MA-1_ETH_Black,TypeB,Normal,SmallSmile,TypeB,Allback_Black,None,TypeB,Headband_Cyber_Cat_Black,None,Robot_Chart,None,Coin_Gold,None
219,METAKOZO Bybit#195,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Lightgray,None,TypeA,Down_Jacket_Cyber_White,TypeA,Normal,Normal,TypeA,Asymmetry_TypeC_Orange,None,TypeA,Headband_Cyber_Cat_Black,Lightsword_Orange,None,None,None,None
220,METAKOZO Bybit#197,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeC,Coat_Cyber_Hoodie_Black,TypeC,No,Drool,TypeC,Asymmetry_TypeA_Orange,VR_Goggles_Cyber_Linegraph,TypeC,Headband_Cyber_Cat_White,Pickaxe,None,None,None,None
221,METAKOZO Bybit#198,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Black,None,TypeB,Jacket_Cyber_Orangebelt_Black,TypeB,ETH,Normal,TypeB,Asymmetry_TypeD_Black,None,TypeB,Coin_Tower_Silver,None,None,None,None,None
222,METAKOZO Bybit#199,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Orange,None,TypeA,MA-1_BTC_Black,TypeA,Crying,SmallSmile,TypeA,Asymmetry_TypeC_Circuit_Orange,None,TypeA,Headband_Cyber_Cat_Black,TabletPC_Chart,None,None,None,None
223,METAKOZO Bybit#200,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Orange,None,TypeA,MA-1_ETH_Black,TypeA,Swoon,Chuckle,TypeA,TwoBlock_Wave_Orangeline,None,TypeA,Hood_Cyber_Cat_Orange,None,None,None,None,None
224,METAKOZO Bybit#202,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeB,Suit_Powered_White,TypeB,Sleeping,Funny,TypeB,Rough_Short_Orange,None,TypeB,Coin_Tower_Gold,None,None,None,None,None
225,METAKOZO Bybit#203,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Black,None,TypeA,T-Shirt_BybitNFT_Orange,TypeA,Wink_Orange,Smile,TypeA,Round_Bangs_Orange,None,TypeA,Headband_Cyber_Cat_Black,Pickaxe,None,None,ChibiAlien_Angry_Gold,None
226,METAKOZO Bybit#204,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Orange,None,TypeB,MA-1_ETH_Black,TypeB,Wink_Orange,Normal,TypeB,Rough_Short_Orange,None,TypeB,Coin_Tower_Silver,None,None,None,None,None
227,METAKOZO Bybit#205,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Black,None,TypeA,Tracksuit_BybitNFT_TypeA_White,TypeA,Love_Orange,Funny,TypeA,Asymmetry_TypeF_Orange,None,TypeA,Headband_Cyber_Cat_White,None,None,None,None,None
228,METAKOZO Bybit#206,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Black,None,TypeC,T-Shirt_BTC_Black,TypeC,No,Normal,TypeC,Round_Orange,VR_Goggles_Cyber_BybitNFT,TypeC,Coin_Tower_Silver,None,None,None,None,None
229,METAKOZO Bybit#208,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Bybit_Black,None,TypeC,T-Shirt_BybitNFT_White,TypeC,Sleeping_Orange,Tongue,TypeC,Rough_Short_Orange,None,TypeC,Headband_Cyber_Cat_Orange,None,None,None,None,None
230,METAKOZO Bybit#210,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Orange,None,TypeC,Tracksuit_BybitNFT_TypeB_Orange,TypeC,Crying,Tongue,TypeC,Berry_Short_Lightgray,None,TypeC,Hood_Cyber_Cat_Orange,None,None,None,None,None
231,METAKOZO Bybit#211,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeA,Hoodie_Cyber_Orange,TypeA,Serious,Chuckle,TypeA,Asymmetry_TypeD_Black,None,TypeA,Headband_Cyber_Cat_White,None,None,None,None,None
232,METAKOZO Bybit#212,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Black,None,TypeA,Coat_Cyber_Hoodie_Orange,TypeA,Sleeping,Stunned,TypeA,Asymmetry_TypeC_Orange,None,TypeA,Coin_Tower_Silver,None,None,None,None,None
233,METAKOZO Bybit#213,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Moon_Neon_Orange,None,TypeB,Suit_Powered_Black,TypeB,Cute_Orange,Tongue,TypeB,Round_Orange,None,TypeB,Hood_Cyber_Cat_Orange,None,None,None,None,None
234,METAKOZO Bybit#216,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Orange,None,TypeA,MA-1_BTC_Black,TypeA,Cartoon_Black,SmallSmile,TypeA,Berry_Short_Lightgray,None,TypeA,Cap_BybitNFT_Black,Pickaxe,None,None,None,None
235,METAKOZO Bybit#217,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Lightgray,None,TypeA,T-Shirt_BTC_Orange,TypeA,Bitcoin,Stunned,TypeA,Asymmetry_TypeC_Cyber_Orange,None,TypeA,Coin_Tower_Silver,None,None,None,None,None
236,METAKOZO Bybit#218,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Black,None,TypeB,Coat_Cyber_Hoodie_Black,TypeB,Angry,Chuckle,TypeB,Asymmetry_TypeC_Circuit_Orange,None,TypeB,Coin_Tower_Gold,None,None,None,None,None
237,METAKOZO Bybit#219,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeB,Hoodie_Cyber_Black,TypeB,Serious,Drool,TypeB,TwoBlock_Wave_Orangeline_Black,None,TypeB,Headband_Cyber_Cat_Black,None,None,None,None,None
238,METAKOZO Bybit#221,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Black,None,TypeB,MA-1_ETH_Black,TypeB,No,Tongue,TypeB,Allback_Black,VR_Goggles_Cyber_BybitNFT,TypeB,Headband_Cyber_Cat_White,ETH,None,None,None,None
239,METAKOZO Bybit#222,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeA,Tracksuit_BybitNFT_TypeB_Orange,TypeA,No,Drool,TypeA,Berry_Short_Orange,VR_Goggles_Cyber_BybitNFT,TypeA,Cap_BybitNFT_Orange,None,Robot_Chart,None,None,None
240,METAKOZO Bybit#223,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_White,None,TypeB,Coat_Cyber_Hoodie_Orange,TypeB,Shine,Peco,TypeB,TwoBlock_Wave_Orangeline,None,TypeB,Hood_Cyber_Cat_Orange,None,None,None,None,None
241,METAKOZO Bybit#224,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Orange,None,TypeC,MA-1_ETH_Black,TypeC,Love_Orange,Smile,TypeC,Round_Bangs_Orange,None,TypeC,Coin_Tower_Silver,None,None,None,Coin_Gold,None
242,METAKOZO Bybit#225,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Black,None,TypeA,Suit_Powered_Black,TypeA,Star_Orange,SmallSmile,TypeA,Bundle_White,None,TypeA,None,None,None,None,None,None
243,METAKOZO Bybit#227,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Orange,None,TypeA,Coat_Cyber_Hoodie_Black,TypeA,Swoon,Peco,TypeA,Allback_Black,None,TypeA,Headband_Cyber_Cat_Black,None,None,None,None,None
244,METAKOZO Bybit#228,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeB,Hoodie_Cyber_Orange,TypeB,Cyber,Normal,TypeB,Asymmetry_TypeF_Orange,None,TypeB,Headband_Cyber_Cat_Black,None,None,None,None,None
245,METAKOZO Bybit#230,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Bybit_Black,None,TypeC,Down_Vest_Cyber_Black,TypeC,Wink_Orange,Tongue,TypeC,TwoBlock_Wave_Orangeline,None,TypeC,Headband_Cyber_Cat_Black,None,None,None,None,None
246,METAKOZO Bybit#231,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeA,Coat_Cyber_Hoodie_Black,TypeA,Normal,Tongue,TypeA,Dango_Orangeline_Black,None,TypeA,Headband_Cyber_Cat_Orange,None,None,None,None,None
247,METAKOZO Bybit#232,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Black,None,TypeA,Down_Vest_Cyber_Orange,TypeA,Sleeping_Orange,Peco,TypeA,Rough_Short_Orange,Cyber_Sunglasses,TypeA,Headband_Cyber_Cat_Orange,None,None,None,None,None
248,METAKOZO Bybit#233,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Black,None,TypeC,Down_Vest_Cyber_Orange,TypeC,Sleeping,Smile,TypeC,Asymmetry_TypeA_White,None,TypeC,None,None,None,None,None,None
